occupationUri,FS1,FS2,FS3,FS4,FS5,FS6,FS7,FS8,FS9,FS10
http://data.europa.eu/esco/occupation/03632d98-0ae3-4dd2-941c-3b48de9a0219,46.7389049255588,23.314779135999665,69.83072744619436,70.69621770812344,41.04633834407697,77.07010441234664,95.52873844311155,64.06136764806895,61.673623802353916,71.5934495501899
http://data.europa.eu/esco/occupation/0368c4d4-94cf-4168-a84d-283a25880e0d,34.536091289531925,35.51586135684788,53.82155846094526,40.664285579942714,28.972584931683325,81.36619041416448,90.11745800418656,26.294213770829305,58.15665636558131,88.66438304059683
http://data.europa.eu/esco/occupation/036dc42f-bd4d-4533-a3cc-fcd313227ce3,58.88887639564789,55.06043221429233,69.2690123692821,37.29542707424018,63.85555595168627,52.5451986511985,79.3857151789208,43.827460381988466,47.81970204400366,71.14145956750997
http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,63.046625891371136,64.58262531204683,87.27065603560715,78.65170669457018,87.81290914620249,89.29305049820675,60.8629281088946,59.86047084152441,62.707066927343426,59.76095568345756
http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,26.400912279948606,27.10395252433161,76.90048171709613,84.28332013493798,71.92207450705394,68.64288247523768,83.34438048260634,19.19686456406584,58.77366099132031,67.91324002717484
http://data.europa.eu/esco/occupation/03b9d7c4-9590-4e0d-97a7-470254e165d4,30.293177116054345,31.13126524261824,69.42543266594643,68.42263902053658,79.61050386790306,32.3462876406775,50.72567043107562,22.56360262413264,39.4321650550222,51.065939841267145
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,56.235014679003974,57.720184289500885,89.41742676230959,88.86284931505999,90.01180974480867,79.14731688479155,54.82544218836741,25.002055513281615,54.68272380842109,30.683808060306255
http://data.europa.eu/esco/occupation/03e02554-15d1-4697-960c-8909e7d36f7e,30.293177116054345,31.13126524261824,50.34485419185976,68.42263902053658,60.745390994368115,52.5451986511985,75.06086246064069,43.827460381988466,47.81970204400366,71.14145956750997
http://data.europa.eu/esco/occupation/040f62f5-d570-4d3f-b732-c8ea4afc2738,71.20858287519093,50.25145933999063,65.62642023062463,72.51433369985709,72.34155843743972,81.52947248000602,90.49428853913261,39.3649104514246,61.394185271922225,78.518908206465
http://data.europa.eu/esco/occupation/040fcfa5-24be-43eb-afd5-828297175b16,94.23231200968732,78.8118240237098,70.98211428799544,56.46385957528414,79.28610627533988,67.25278572804437,74.18447201679821,86.52441160726231,65.12188029158456,76.72253064654723
http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,52.3444155172393,52.20973863473881,87.27065603560715,59.07177939853886,37.22519520310708,75.94664859597242,41.36960007600757,33.74981070798825,42.93557084215413,39.73021800116727
http://data.europa.eu/esco/occupation/0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,51.163940889700136,52.57788266458955,68.12500896846535,48.29295707946203,53.54630682549253,68.21032814705941,48.63348770016994,63.34902689039326,41.36368129778233,47.5870159209104
http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,70.41565887802004,67.26876295219743,55.07326137203373,61.57859568724429,52.88795451914657,79.59527320172091,88.81621859026845,70.80734083330039,62.849015880135354,55.12142672218192
http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,63.5838851980851,60.581612366903904,71.0299976367297,66.81986976892578,69.63228760343856,67.42984465458174,55.37946839118219,81.8331375384313,67.30185064435167,55.12142672218192
http://data.europa.eu/esco/occupation/046574a1-9bb3-4a80-8a7b-83dc7db1dae2,72.21098890219876,71.34795085777935,73.7156508124748,80.96226052996798,79.23071441754853,37.41067726431746,88.81621859026845,61.899328635076394,57.01448788690492,55.12142672218192
http://data.europa.eu/esco/occupation/047108c3-f987-40a4-bef0-f2b3407ec16a,44.29577521747984,40.125525975286244,37.7660690854623,72.81563818642955,73.7214316089589,40.217511338250105,61.7906495761793,30.536853356910445,41.45430791799168,58.08614432485632
http://data.europa.eu/esco/occupation/0477b9b0-8d2d-4eec-aaad-bac11092e98b,61.77173267534469,66.91410182347069,68.76077432013273,54.64215455475692,80.3790796243141,59.549668084077595,80.54823101329504,56.338841899033255,55.70267340149841,62.841813479178136
http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,75.92666072299411,79.022947063806,76.57920172181812,59.07177939853886,73.61186646034824,74.22976854666818,77.61517372024538,93.86793403810557,55.3759910823775,75.50162591538077
http://data.europa.eu/esco/occupation/04b52c04-0620-4558-8f89-e252de2963ff,56.235014679003974,62.26206268775996,71.50287812476246,70.69621770812344,50.17301651774067,54.796342474191036,97.4622637293272,72.18666734847938,50.757289872976294,52.406006970172314
http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,75.49980707423441,55.06043221429233,50.34485419185976,56.76876805776641,79.61050386790306,52.5451986511985,57.13229367786453,89.45627414539574,47.972569419168835,49.90431382866921
http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,37.630762338008225,45.27071882247039,67.3906822896837,24.192260170887124,32.09975820576619,61.56665156905026,94.60419628724279,29.054450955469086,58.04779031121043,77.19571206784605
http://data.europa.eu/esco/occupation/0552ff45-b282-455c-b431-fb05a0e00801,69.04266505928595,74.66647420960467,67.47049386909735,57.37831032554409,77.74139173048435,72.07839451264653,84.08613825759838,77.21246375567878,70.5189688540763,68.9586342620028
http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,68.51191876886907,76.79705655446507,51.956118759215165,82.42122319570186,86.19386216701166,52.5451986511985,50.72567043107562,65.63920847889369,47.81970204400366,71.14145956750997
http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c,67.71431658018156,75.77817938350562,53.89550631564366,44.54392848385277,53.95234099397389,69.17221283296756,57.99862962426689,67.77547678348095,54.7971601675751,36.43211985510635
http://data.europa.eu/esco/occupation/056f1849-7ff8-4d6f-9b8a-176a610bba44,64.37510106703095,69.10087320428774,55.07326137203373,90.83775520127763,93.11658444288229,57.23117540542041,75.61490896846162,77.55003635540194,51.47837321067872,79.65950055636772
http://data.europa.eu/esco/occupation/0599d0e7-398f-464b-97bb-427686f27d50,73.29924682183662,74.66647420960467,84.1940638482119,88.86284931505999,92.23172823161484,69.57567465050275,76.01241282348876,73.46651910340573,53.94131618594178,72.19522896568475
http://data.europa.eu/esco/occupation/05a06850-d465-481e-9d68-792d4ad1da3e,74.24111408792542,74.59341663903987,63.8827627064492,50.83123565078285,62.61558180312865,72.9468407515106,68.80845963293514,79.6090323860569,69.55932813465303,71.5934495501899
http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,69.22056924916735,74.66647420960467,81.7250255416712,54.64215455475692,84.4244462115254,74.49452637182586,79.8712643855299,91.42897983261334,51.035071301381215,72.41021764300625
http://data.europa.eu/esco/occupation/05ae3e87-36ad-428f-a086-8a2ed458db3b,48.636332319120505,48.06301011027095,73.63694706027674,75.78706434178058,69.14793409468916,74.8422136080473,64.02258458585321,37.36829250488555,55.01090398563886,43.41221951459951
http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,66.42072270356674,71.50370123004112,70.44806738782552,69.53896371050065,48.892243122819195,79.04866627601037,83.66064803236152,57.88130202420958,25.639716449227535,63.70330622256421
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,52.281172969483244,47.695481298225516,51.18680264631968,28.4341267416687,37.22519520310708,52.77804950999717,41.36960007600757,33.74981070798825,47.431922591597285,53.98254913147165
http://data.europa.eu/esco/occupation/05f6eaeb-b285-46bd-a44a-225bd429e329,67.94871915465927,69.42593623700404,79.34660064788231,76.84061003746073,78.81442853403603,54.7136887302939,69.3094122082389,49.62090159572447,48.643989184320844,70.53235085083693
http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,19.203483657500534,35.037620723871214,53.41537767193707,83.42586303261282,75.94589107043205,63.55931240347226,42.20019229078344,34.612436136698825,37.257973396401326,18.045860258903414
http://data.europa.eu/esco/occupation/061f56c6-36eb-4aa7-b5ef-98b7a569da1c,69.22056924916735,77.23454662051175,22.075589127325898,50.83123565078285,84.26127252549631,25.57059456322282,78.14388209070573,16.08008102357975,18.38138348901642,71.5934495501899
http://data.europa.eu/esco/occupation/062d666b-8b5f-4ff2-9047-113831eb3e9f,27.66708797362961,28.41441405461963,73.26161845999337,61.059422631436256,77.74139173048435,50.451706299346206,48.63348770016994,20.28618589868092,39.70447336216738,48.69372940951327
http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,44.720974409238295,45.9968627929614,42.597305580900134,68.97583391100008,60.794127072897936,44.92025844919273,84.6891531824886,35.50186990212138,38.257335301723586,87.93362255130764
http://data.europa.eu/esco/occupation/06351e17-67c4-44bc-adf7-64b73f92c3b5,64.85737615252549,73.84033334126164,76.07756398184604,67.3449264697712,67.97623448411301,69.8682019619413,70.64255725676513,76.43863689886452,59.17722711251,74.38890620578204
http://data.europa.eu/esco/occupation/0663d464-f139-4554-ae87-97aa6c4dad77,56.396482270233236,75.76744820797765,70.8498679801901,33.39359128543816,43.115900807577844,68.18880485133711,46.66803893804336,73.46651910340573,43.118119792369285,58.74363682045291
http://data.europa.eu/esco/occupation/0663da10-e42c-41e8-992c-07d00ac97bea,64.67527650196992,62.01540854802143,57.74055908526159,69.53896371050065,75.27445432957546,74.10502227626255,76.01241282348876,52.10766591144913,63.12148795471815,58.08614432485632
http://data.europa.eu/esco/occupation/066a9d8f-3948-409c-a3cf-ed8ed37cfe22,63.740877199797694,56.28369980091818,80.03516380381156,79.93106474123186,85.07733873608716,71.86470290392892,35.268156400118386,45.3672278702095,32.43709223694932,33.4372018929152
http://data.europa.eu/esco/occupation/066fe11d-10e4-4fec-bd27-3e78797500b9,74.8356800179876,68.99343824862648,75.66612961093885,71.39361389005707,75.61311249687597,74.53831745934018,81.19787249444308,65.86860479879404,70.30707989414589,64.94634940736664
http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,79.43024891114901,45.9968627929614,79.93111513489784,68.97583391100008,39.08755732272439,44.92025844919273,72.93951596110283,57.25566843338696,47.77174229745651,41.51722105409387
http://data.europa.eu/esco/occupation/068c2787-58ff-468e-bbb6-c4e5dd6ee482,65.66083775067293,73.38667674633507,60.660427702890466,47.49861853982693,68.23901366981327,62.78743253816727,78.51196677133683,76.43863689886452,57.24676727542554,61.343501612249014
http://data.europa.eu/esco/occupation/068df7d1-516f-4829-b339-294cb0cf6318,74.02020098924487,75.36622506102405,37.018272567859334,55.33291081785835,90.70491501979599,15.55289029759356,86.21004797797802,42.26254052999619,35.84412442954462,64.19524019107632
http://data.europa.eu/esco/occupation/06ac0f53-431e-4bc6-acb8-2f5da041b5d3,44.720974409238295,60.377764591835174,84.79461358554993,84.1596789718857,95.14554340026417,82.00031380369236,88.26746345948709,70.40120479364445,62.32573051818714,82.7298762207094
http://data.europa.eu/esco/occupation/06bd6285-13ed-4ea7-90cc-e9638a0600a9,76.3615000027948,71.49966713935393,79.40600171803973,64.32262950524712,76.38069326217672,78.1607444333726,76.01241282348876,82.4843531425009,81.56746878238704,78.518908206465
http://data.europa.eu/esco/occupation/06f89f2c-c6e9-40c5-a4a5-0e34d5fbc184,46.7389049255588,48.06301011027095,44.36824331504421,70.69621770812344,92.5483117817395,46.65560532620755,62.32897851992021,88.96400855606807,54.144437287593675,76.76336086091597
http://data.europa.eu/esco/occupation/070e94a8-a933-4557-9b95-fefe7f4f1763,67.65613731224404,59.373547239300024,77.74208493582081,74.43935450179808,45.313024968229136,50.451706299346206,84.08613825759838,53.33106602790043,45.12857920490716,47.5870159209104
http://data.europa.eu/esco/occupation/072279cf-ed39-47e7-af23-ee6df571eb24,64.03880961779589,57.35446981595896,76.99306097529447,62.90474894532351,68.70430458572689,58.793248581836096,69.46124500348812,56.641625135637035,65.17428655105702,49.90431382866921
http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,62.908402908123044,50.25145933999063,87.27065603560715,72.51433369985709,73.94887542590399,81.61452530798827,87.18688226490447,61.19623038724276,55.82059401595231,85.73854875817096
http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7,73.40953106348788,68.85047526901681,52.61871855438414,59.3473881468221,79.5550733263975,54.796342474191036,81.19787249444308,68.07976152521348,48.71923828097653,69.56950444657444
http://data.europa.eu/esco/occupation/0763c810-8ac6-4e39-867d-780a11af26e0,71.45916934189297,63.673017928180585,70.10369298816478,81.30453010953447,77.2856905532441,71.78477939037678,89.05307596183661,53.73363404917057,60.400138762345605,59.6751836022397
http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,82.82531202943703,63.673017928180585,57.74055908526159,72.33839641695411,68.26427079133597,78.1607444333726,71.24875604744054,84.14143746827487,60.522839246224045,58.08614432485632
http://data.europa.eu/esco/occupation/07b91f36-8272-493a-8e1c-5625e77efe68,59.07401747829591,37.081015766554735,83.20997743494082,83.99542226705958,95.49900009119757,81.03732694598838,55.37946839118219,63.419553214474846,50.6886131491004,67.5712823688801
http://data.europa.eu/esco/occupation/07ba3429-cccd-435b-a7d0-c02ba962bbd9,51.163940889700136,74.66647420960467,48.22555086551171,55.95021708964877,66.56105624118373,80.29370872790865,48.63348770016994,75.42619123465553,59.430870072420525,47.5870159209104
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,73.3409065769979,71.67420451523131,80.2781874630039,72.51433369985709,62.94569590869985,95.7958929960971,71.50325113617328,59.168777074125614,75.79682045823617,58.93563291922968
http://data.europa.eu/esco/occupation/07c2287f-3caa-4128-b7c8-59801084d931,81.34241067409053,82.369195160915,15.567138247613013,62.72336538725898,91.34355353096626,20.155181802227503,77.87028494575678,32.91238038085744,46.34283536196417,67.30000652480155
http://data.europa.eu/esco/occupation/07d4a2fa-e278-4f32-8cf9-9c01fc660369,63.46771503878254,57.720184289500885,77.5423523433658,68.22388457667554,78.50821370224602,80.08166455319481,52.965742056443034,46.342850221233164,65.73845043225576,52.406006970172314
http://data.europa.eu/esco/occupation/07dfff6d-a0d0-4202-a697-fe9176c15999,65.31720834622044,72.62835013686454,65.62642023062463,64.32262950524712,43.115900807577844,48.494442496923256,46.66803893804336,92.83024843555921,44.602173948823854,78.518908206465
http://data.europa.eu/esco/occupation/07e60525-1aad-4099-aaf3-2c7014c92212,73.63046117075694,68.55316637129901,60.660427702890466,68.73755068251927,73.61186646034824,75.24034983153824,64.60673612989132,55.44694555886199,77.90564402534913,61.343501612249014
http://data.europa.eu/esco/occupation/0809ea8a-4f77-4351-a7f1-b9a7b99b6c0b,67.06510570360206,77.71556814686312,79.97207165868738,54.64215455475692,92.23172823161484,67.97462694232676,72.21352631439355,91.42897983261334,63.737581584261065,72.41021764300625
http://data.europa.eu/esco/occupation/080bce18-066b-4431-90ed-e07608f73fe0,84.60807599874121,74.66647420960467,76.80182930821618,54.64215455475692,98.08298481758185,78.00968179147866,84.08613825759838,81.71392581959398,57.12956026842117,68.9586342620028
http://data.europa.eu/esco/occupation/080fc550-b7ca-4576-aaf5-06fffbede994,41.00199196742048,55.926192943732325,74.04360435099181,57.51559363862874,4.9562742404307105,41.71127681422913,89.05307596183661,44.642388049694944,13.685928261497091,76.27450225893269
http://data.europa.eu/esco/occupation/082c234c-0dda-490a-b5af-757c3e48da90,62.15740816744939,63.673017928180585,76.07756398184604,80.20508937575198,98.8711289751773,77.33102764200336,86.89471677192907,69.83018919548233,59.16503924471165,70.72401733219496
http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,51.163940889700136,28.41441405461963,59.656232042067295,15.731263435815212,64.74177207810176,78.37107026713637,27.16893374516472,54.29465236701366,44.90799522296016,44.28493022783822
http://data.europa.eu/esco/occupation/08edf4c5-3551-4690-9d09-f9b8b9194c90,63.80269046606833,81.6845123566506,14.100952856510087,52.291427212179585,80.25015008744126,41.71127681422913,65.38296622559515,60.781079437469764,13.685928261497091,59.6751836022397
